x_sample [mm],y_sample [mm],theta1 [rad],theta2 [rad],Fx [N],Fy [N]
-220.0,-170.0,0.10251656263546138,0.09149663894522897,-0.1559712911117083,0.4210676386864071
-220.0,-160.0,0.10760834509390138,0.13575302776308984,-0.13607007574227037,0.42013085400562133
-220.0,-150.0,0.11535188155645226,0.17734597519251794,-0.1162294460694841,0.4187071958617154
-220.0,-140.0,0.12574898735449924,0.21633739595570134,-0.0964607583096927,0.4167976992574684
-220.0,-130.0,0.1388069409924173,0.2527650819958205,-0.0767793716968863,0.41440309854274904
-220.0,-120.0,0.1545345100850195,0.28664686573599174,-0.05720459206977093,0.41152476796194304
-220.0,-110.0,0.17293819327235216,0.31798411295592643,-0.03775956675954575,0.4081656711656817
-220.0,-100.0,0.1940186174411931,0.34676477950368567,-0.018471089105270663,0.4043313231339679
-220.0,-90.0,0.2177670919909307,0.3729661941136917,0.0006307260081925961,0.4000307515488061
-220.0,-80.0,0.2441623753532105,0.3965576757517608,0.019512928818060972,0.39527742866111293
-220.0,-70.0,0.27316775420690487,0.4175030506682982,0.038140407679611625,0.3900901297162401
-220.0,-60.0,0.3047285708286589,0.4357630975547453,0.056476758765168854,0.38449366148140973
-220.0,-50.0,0.3387703550715466,0.45129791699614463,0.07448534432928904,0.37851939643847476
-220.0,-40.0,0.3751977202562191,0.4640691935791188,0.09213050908184385,0.37220554710578974
-220.0,-30.0,0.4138941632221744,0.4740422964922013,0.10937890027735898,0.36559712276509454
-220.0,-20.0,0.4547228665533689,0.48118814883493544,0.12620081492680676,0.35874552862970965
-220.0,-10.0,0.4975285376434586,0.4854847887972711,0.14257148109291715,0.3517077945951326
-220.0,0.0,0.5421402409606095,0.48691854851294636,0.15847217343138212,0.3445454545454547
-210.0,-290.0,0.22248300345825944,-0.6728109574826963,-0.3995597733240317,0.3791793606477657
-210.0,-280.0,0.1845667916875553,-0.5687729740946699,-0.3781420685711112,0.3860486704766137
-210.0,-270.0,0.15340990680074063,-0.4763159672371846,-0.3571726843306893,0.3917303582414947
-210.0,-260.0,0.12751443986157684,-0.392476046618333,-0.3365020068779792,0.3964737057701209
-210.0,-250.0,0.10597619383173384,-0.31542548769944423,-0.31603789129199583,0.40043108179524295
-210.0,-240.0,0.08821317014747976,-0.24395144275584868,-0.2957193279737775,0.403701720410921
-210.0,-230.0,0.07383629517441692,-0.17720786823788126,-0.2755040622935953,0.4063526936784433
-210.0,-220.0,0.06258064562149501,-0.11458377852712665,-0.25536214297894344,0.4084301359268212
-210.0,-210.0,0.05426570419443921,-0.055627440900057,-0.2352723240778713,0.40996577116022387
-210.0,-200.0,0.04877081834543717,0.0,-0.21521997621878716,0.4109809750297264
-210.0,-190.0,0.04601915257447686,0.05255430898707947,-0.19519585845354018,0.4114894613991779
-210.0,-180.0,0.04596661246698952,0.10222807421342095,-0.17519541156400006,0.4114991710403809
-210.0,-170.0,0.04859376807660998,0.14916448647168523,-0.1552183822941309,0.4110136905237988
-210.0,-160.0,0.05389960960295803,0.19346717694805693,-0.13526866298013174,0.41003339963418534
-210.0,-150.0,0.06189641222087072,0.2352074600108467,-0.11535426971356608,0.40855647401411943
-210.0,-140.0,0.07260524613911024,0.2744298424853493,-0.09548740159465054,0.4065798275083282
-210.0,-130.0,0.08605182970925784,0.3111563715427239,-0.07568453229396,0.40410005143707234
-210.0,-120.0,0.1022625332526097,0.3453902141265561,-0.055966487673471246,0.40111438799611165
-210.0,-110.0,0.12126042417106397,0.3771187451414564,-0.03635846256426382,0.39762175770443325
-210.0,-100.0,0.1430613137432437,0.4063163428918708,-0.016889928244003302,0.39362384369333164
-210.0,-90.0,0.16766983003094005,0.432947032752629,0.0024056181773582635,0.38912621731410585
-210.0,-80.0,0.19507560215681052,0.4569670742053522,0.021491108251920736,0.38413946981025554
-210.0,-70.0,0.22524969777063908,0.4783275464359953,0.04032659799112139,0.378680294568469
-210.0,-60.0,0.2581415035678547,0.4969769505657915,0.05887022705488721,0.37277244582520574
-210.0,-50.0,0.2936762716355903,0.5128638112728243,0.07707944043499591,0.3664474858178562
-210.0,-40.0,0.3317535644079732,0.5259392277880179,0.09491244190838484,0.35974522703016854
-210.0,-30.0,0.3722468110713233,0.5361592961379555,0.11232981462115646,0.3527137830411177
-210.0,-20.0,0.41500413437824957,0.543487304042892,0.12929621090621932,0.3454091629434495
-210.0,-10.0,0.45985052030928886,0.5478955901680367,0.1457819870169409,0.33789438033413993
-210.0,0.0,0.5065912918564308,0.549366962799843,0.16176464525202894,0.33023809523809505
-200.0,-300.0,0.20220674347259715,-0.7079948736637924,-0.41876923076923084,0.3628461538461538
-200.0,-290.0,0.15965997142447463,-0.5969978631723587,-0.39735294117647074,0.37058823529411755
-200.0,-280.0,0.12470905761156303,-0.4992543528990325,-0.3764367287959977,0.3769885796856034
-200.0,-270.0,0.09548359151829322,-0.41108389925119626,-0.35584269271713426,0.3823623648318689
-200.0,-260.0,0.07089228051742946,-0.3302973548292538,-0.3354646840148701,0.38689591078066904
-200.0,-250.0,0.05024746289431592,-0.25547575556787216,-0.3152334955624614,0.39070813054692327
-200.0,-240.0,0.03309560527885669,-0.1856447585266685,-0.29510130776817733,0.3938784306781871
-200.0,-230.0,0.01913051593468773,-0.12010802695032163,-0.2750338518067602,0.3964610704222257
-200.0,-220.0,0.00814468267426438,-0.05835398400923153,-0.2550061360327474,0.3984932503639778
-200.0,-210.0,2.220446049250313e-16,0.0,-0.23499999999999993,0.4
-200.0,-200.0,-0.0053909006472192544,0.05524281214546578,-0.21500268821089502,0.40099731178910497
-200.0,-190.0,-0.008077206503339651,0.10759275898297216,-0.1950060347841931,0.40149426695501644
-200.0,-180.0,-0.00807882580637509,0.15721335014829396,-0.1750060372041066,0.40149456651630394
-200.0,-170.0,-0.005393070365039776,0.2042243884942716,-0.15500269037521577,0.4009977131810667
-200.0,-160.0,2.220446049250313e-16,0.24870998909352293,-0.13499999999999995,0.4
-200.0,-150.0,0.008133002278917889,0.29072455097737304,-0.11500611844593539,0.3984954111655484
-200.0,-140.0,0.01904704318722583,0.3302973548292536,-0.09503355704697992,0.3964765100671141
-200.0,-130.0,0.03278766041072334,0.36743624708623224,-0.07509943142932506,0.3939353695709387
-200.0,-120.0,0.049400719828025075,0.4021307372501284,-0.05522569397373854,0.3908645836157568
-200.0,-110.0,0.0689281684859191,0.434354747620191,-0.03543930207627872,0.38725838385804673
-200.0,-100.0,0.09140361104789108,0.4640691935791188,-0.015772264471051074,0.3831138677644744
-200.0,-90.0,0.1168477472277547,0.4912245258438839,0.0037384971638846024,0.378432323723748
-200.0,-80.0,0.14526378117879357,0.5157633259288943,0.02305153505688395,0.3732206140227537
-200.0,-70.0,0.17663298860955856,0.5376230075378401,0.04212156825096329,0.3674925488878372
-200.0,-60.0,0.21091069699305054,0.5567386370602376,0.06090052309385513,0.36127015692815645
-200.0,-50.0,0.24802298822568525,0.5730458452835547,0.079338934953887,0.35458473373847166
-200.0,-40.0,0.2878644585648096,0.586483761426781,0.09738768527191004,0.34747753705438195
-200.0,-30.0,0.3302973548292538,0.5969978631723585,0.11500000000000006,0.34
-200.0,-20.0,0.37515233975068574,0.6045426074337232,0.13213358545114548,0.33221335854511447
-200.0,-10.0,0.4222310220250338,0.6090836914499573,0.14875273502567193,0.32418763675128376
-200.0,0.0,0.47131022800943967,0.6105997967528776,0.16483021567661665,0.3160000000000001
-190.0,-310.0,0.18762918029654707,-0.7529443654564165,-0.4382468933249328,0.34549191089089903
-190.0,-300.0,0.13955943009191074,-0.6332995421049408,-0.41679868495780353,0.35426523427715234
-190.0,-290.0,0.10029996614501435,-0.5293168664617489,-0.39592977783437233,0.3614756022528002
-190.0,-280.0,0.06740938084517634,-0.4362199250475354,-0.375420163139106,0.3675387069528963
-190.0,-270.0,0.039527095462286166,-0.35130224976665225,-0.35514450237742645,0.37268939135839396
-190.0,-260.0,0.01581910193670799,-0.27286282472171663,-0.335023147086005,0.3770735881980984
-190.0,-250.0,-0.004255524047435122,-0.19975744383306604,-0.31500167512482685,0.3807872695725961
-190.0,-240.0,-0.02105861017839894,-0.1311795951072472,-0.2950410190023865,0.3838955549443539
-190.0,-230.0,-0.03483454270043107,-0.06654194876521924,-0.27511223234660254,0.38644308715937586
-190.0,-220.0,-0.04574626846281005,-0.005407259154117661,-0.2551935429435915,0.3884601081705782
-190.0,-210.0,-0.05389763886940857,0.05255430898707947,-0.23526864333897665,0.3899662363095521
-190.0,-200.0,-0.05934802354669455,0.10759275898297216,-0.21532570676377463,0.39097294024865836
-190.0,-190.0,-0.06212235597675919,0.15989675221157862,-0.19535686001992203,0.391485245243236
-190.0,-180.0,-0.06221841253277893,0.20960639120395363,-0.17535796410486157,0.39150298137434164
-190.0,-170.0,-0.059612414592168816,0.25682229925524047,-0.15532861436549406,0.3910217660940317
-190.0,-160.0,-0.05426365175822179,0.30161223885142086,-0.1352723034836456,0.39003384969798255
-190.0,-150.0,-0.04611859834596599,0.34401607318618277,-0.11519670570442272,0.38852891654914007
-190.0,-140.0,-0.035114857549074285,0.3840496143014931,-0.09511404570348975,0.3864949136921655
-190.0,-130.0,-0.02118517615873161,0.42170774165833214,-0.07504151352853997,0.3839189644278412
-190.0,-120.0,-0.004261702825513636,0.4569670742053522,-0.055001679992722416,0.3807884126361754
-190.0,-110.0,0.015719400890103596,0.48978841279516283,-0.03502285623904879,0.3770920305984455
-190.0,-100.0,0.03881295534258733,0.5201191229245015,-0.015139328716730205,0.372821405938563
-190.0,-90.0,0.06505940060952753,0.5478955901680367,0.004608610964045369,0.36797249993033726
-190.0,-80.0,0.09447920568612944,0.5730458452835547,0.02417492938266335,0.3625473386874371
-190.0,-70.0,0.1270672789589855,0.5954924178980874,0.04350849481515749,0.35655576124768956
-190.0,-60.0,0.1627877128308728,0.6151554340885603,0.0625541731831954,0.3500171073210091
-190.0,-50.0,0.20156928464592783,0.631955923539472,0.08125441645444013,0.34296168854064213
-190.0,-40.0,0.24330219111576046,0.6458192485487984,0.09955133205191788,0.33543185937935105
-190.0,-30.0,0.287836491924373,0.6566785151448178,0.11738915407937557,0.3274824980125328
-190.0,-20.0,0.33498266192026915,0.6644777836147795,0.13471696179760306,0.3191807328208004
-190.0,-10.0,0.38451449368985324,0.6691748705797025,0.1514914220567032,0.31060481168719495
-190.0,0.0,0.43617436468782245,0.6707435350382704,0.16767928760077905,0.3018421052631577
-180.0,-310.0,0.124837619991915,-0.6785852289080896,-0.4364396887159533,0.33696498054474705
-180.0,-300.0,0.08056871957501732,-0.5670310886959316,-0.4156001222306509,0.34511090739335953
-180.0,-290.0,0.04358594018400819,-0.46821118862981836,-0.3951756975942734,0.35193915387589286
-180.0,-280.0,0.012126685097260559,-0.37864865202846554,-0.37501360255876237,0.3577566182419251
-180.0,-270.0,-0.014850168237719341,-0.2962457767933584,-0.35502039841857186,0.36274718014991986
-180.0,-260.0,-0.038005141842738066,-0.21962902274417284,-0.33513359006874976,0.36702925878958365
-180.0,-250.0,-0.05777483294538932,-0.1478476866582381,-0.31530867277223146,0.37068239892745636
-180.0,-240.0,-0.0744530470380671,-0.08021769824466429,-0.29551251438421444,0.37376109193215845
-180.0,-230.0,-0.08823657885995129,-0.01623339902754628,-0.27571970954600794,0.37630259335787863
-180.0,-220.0,-0.09925279639450091,0.04448560059925133,-0.25591048057137533,0.378331634857208
-180.0,-210.0,-0.10757717007256673,0.10222807421342095,-0.2360694564105994,0.3798634119654117
-180.0,-200.0,-0.11324494902825855,0.15721335014829396,-0.21618499149474585,0.380905565005838
-180.0,-190.0,-0.11625931090730846,0.20960639120395363,-0.19624884344317656,0.38145955414331356
-180.0,-180.0,-0.11659735817276795,0.25952832563030026,-0.17625610828580393,0.38152166949197386
-180.0,-170.0,-0.11421482334908983,0.30706397310275446,-0.1562053537155855,0.3810838326019471
-180.0,-160.0,-0.10905006102771386,0.35226734536050364,-0.1360989125499823,0.38013429995557135
-180.0,-150.0,-0.10102773996334591,0.3951657712226895,-0.1159433081516928,0.3786583543180338
-180.0,-140.0,-0.09006254887110243,0.4357630975547453,-0.09574978478653999,0.37663905627713545
-180.0,-130.0,-0.07606316303155403,0.4740422964922013,-0.07553491046825718,0.37405812021736995
-180.0,-120.0,-0.058936665452637316,0.5099677337208721,-0.05532120858098949,0.3708969720571181
-180.0,-110.0,-0.03859356172952211,0.543487304042892,-0.03513775822805599,0.3671380366384103
-180.0,-100.0,-0.014953460672813224,0.5745346064359484,-0.015020683168302696,0.3627662871287208
-180.0,-90.0,0.012048595245752525,0.6030313023176239,0.004986572062560014,0.35777106380905777
-180.0,-80.0,0.042455279266046864,0.6288897706296828,0.024833298348325428,0.3521481325992559
-180.0,-70.0,0.07627987726791363,0.6520161359707446,0.044462038605272286,0.34590190390205044
-180.0,-60.0,0.1134993525803234,0.6723136974007442,0.06380968410695533,0.33904767248009615
-180.0,-50.0,0.15404814532015254,0.6896867244257505,0.08280923565902856,0.3316136765719524
-180.0,-40.0,0.1978133815081058,0.7040445155132491,0.10139224997844079,0.32364272221743123
-180.0,-30.0,0.24463220010053544,0.7153055403398656,0.11949189723563564,0.3151930939837171
-180.0,-20.0,0.2942918280311797,0.7234014213305016,0.13704644229591742,0.3063384935884352
-180.0,-10.0,0.3465328251610156,0.7282804671121785,0.15400285091282911,0.2971668250507126
-180.0,0.0,0.4010555926570998,0.7299104637319336,0.17032014154903685,0.2877777777777777
-170.0,-320.0,0.11632109905506782,-0.7342736241627179,-0.45625016974003835,0.31852909225404535
-170.0,-310.0,0.0660242620427145,-0.6131852193824544,-0.43540307983649557,0.327794383827567
-170.0,-300.0,0.024373961198555394,-0.5075382809947111,-0.4150549506030193,0.33549126364173065
-170.0,-290.0,-0.01102531872467205,-0.4126437451283207,-0.39501124396900084,0.34203964264111625
-170.0,-280.0,-0.041517863868086646,-0.32582461734242574,-0.37515942240225353,0.3476785983962883
-170.0,-270.0,-0.06793120035397493,-0.2453891460047719,-0.35542669081476597,0.35255760870595987
-170.0,-260.0,-0.09080322196494706,-0.17019402837807007,-0.3357621594262261,0.35677552087753656
-170.0,-250.0,-0.11049362105040172,-0.0994297832171469,-0.3161281692229244,0.3603997511427582
-170.0,-240.0,-0.12724427511546388,-0.032504182497370415,-0.2964956575994157,0.3634767186831779
-170.0,-230.0,-0.14121445626185114,0.03102590038374542,-0.27684152755347646,0.36603793331000234
-170.0,-220.0,-0.15250255379501532,0.09149663894522897,-0.25714710904968596,0.3681037412298181
-170.0,-210.0,-0.16116010938385794,0.14916448647168523,-0.23739726838031083,0.3696857272949101
-170.0,-200.0,-0.1672012686755009,0.2042243884942716,-0.21757993558526137,0.37078831107616306
-170.0,-190.0,-0.17060942508360255,0.25682229925524047,-0.19768592621366068,0.3714098471729676
-170.0,-180.0,-0.17134213902660989,0.30706397310275446,-0.17770898958402362,0.3715434227933868
-170.0,-170.0,-0.1693350399520024,0.35502125310803456,-0.1576460460265183,0.3711774833852464
-170.0,-160.0,-0.16450520915915035,0.4007366486780939,-0.13749759154807795,0.3702963844253382
-170.0,-150.0,-0.1567544233626259,0.4442267393292956,-0.11726825497260406,0.3688809514947612
-170.0,-140.0,-0.14597257114982587,0.4854847887972711,-0.09696749188274591,0.36690912433185635
-170.0,-130.0,-0.1320415121499945,0.5244828615268209,-0.0766103920847539,0.36435675899401154
-170.0,-120.0,-0.11483961429994993,0.5611736786463397,-0.05621856257592847,0.36119866171110937
-170.0,-110.0,-0.09424716338880579,0.5954924178980874,-0.03582102582007093,0.3574099244693659
-170.0,-100.0,-0.07015277736581305,0.627358641121988,-0.0154550439584186,0.35296762120093017
-170.0,-90.0,-0.042460862904880825,0.6566785151448178,0.004833254503452622,0.3478528994430043
-170.0,-80.0,-0.011100013411948328,0.6833474693906827,0.02498860316447656,0.3420534603126948
-170.0,-70.0,0.023967937432517683,0.7072533987643523,0.044946864806461234,0.3355663560967781
-170.0,-60.0,0.06273871595268798,0.7282804671121785,0.06463602586211635,0.3284009503042764
-170.0,-50.0,0.10515700788420479,0.7463134913791998,0.08397807756369338,0.32058178751873334
-170.0,-40.0,0.15110940447638366,0.7612427910404302,0.10289186619923288,0.3121510273409958
-170.0,-30.0,0.20041994849386868,0.7729692802541299,0.121296866199304,0.3031700352116417
-170.0,-20.0,0.2528492760803147,0.7814094782146714,0.13911765998510164,0.2937197247041295
-160.0,-320.0,0.05737671473908512,-0.6689803454896078,-0.4553044345514564,0.3093911308970872
-160.0,-310.0,0.010236830974816646,-0.5549072176203649,-0.4350096932408788,0.3181062193457974
-160.0,-300.0,-0.029588993419656262,-0.45373261232906126,-0.4150809786307898,0.3254731650672692
-160.0,-290.0,-0.06391068032918112,-0.36188980765935486,-0.3953776946066387,0.33181542852546736
-160.0,-280.0,-0.09379641901301872,-0.27722923869449545,-0.3758131971046653,0.3373269050668357
-160.0,-270.0,-0.11992393682567348,-0.19834321208154937,-0.35632871834561536,0.34213278779177403
-160.0,-260.0,-0.14274134577524755,-0.12425620502016899,-0.33688149809236917,0.3463175655999
-160.0,-250.0,-0.16255012039407113,-0.05426467772396726,-0.31743870826094417,0.3499395183422746
-160.0,-240.0,-0.17955168697881652,0.01215323013495162,-0.29797408678694914,0.35303886981957616
-160.0,-230.0,-0.1938752781295805,0.07539199730244106,-0.27846597824656094,0.3556426562705686
-160.0,-220.0,-0.2055954088701295,0.13575302776308984,-0.25889617302140566,0.35776776209556727
-160.0,-210.0,-0.21474327430297913,0.19346717694805693,-0.23924924025103694,0.35942287217051394
-160.0,-200.0,-0.22131444234779107,0.24870998909352293,-0.21951219512195116,0.36060975609756096
-160.0,-190.0,-0.22527423911463096,0.30161223885142086,-0.1996744161042865,0.3613241308761599
-160.0,-180.0,-0.2265617064591594,0.35226734536050364,-0.179727769009946,0.36155625986381085
-160.0,-170.0,-0.22509272899670063,0.4007366486780939,-0.1596669183269554,0.36129139927760995
-160.0,-160.0,-0.2207627740695195,0.4470532011750721,-0.13948981947349845,0.3605101805265017
-160.0,-150.0,-0.21344960760149911,0.4912245258438839,-0.11919839145808153,0.3591890080080485
-160.0,-140.0,-0.2030163104247269,0.5332346739601692,-0.09879936868113356,0.3573005524040083
-160.0,-130.0,-0.1893149035221986,0.5730458452835547,-0.07830532262512563,0.3548144253670853
-160.0,-120.0,-0.1721908807838448,0.6105997967528776,-0.057735827458706694,0.35169812940597006
-160.0,-110.0,-0.15148892858400131,0.6458192485487984,-0.03711871632874934,0.3479183825239848
-160.0,-100.0,-0.1270600651572169,0.6786094903353384,-0.016491336067526476,0.343442914957796
-160.0,-90.0,-0.09877033967207516,0.7088603868828951,0.004098342224000504,0.3382428175010003
-160.0,-80.0,-0.06651107145508606,0.7364489718551588,0.02459095648169975,0.3322954782408498
-160.0,-70.0,-0.030210369925106617,0.7612427910404302,0.0449155847738198,0.32558806833854625
-160.0,-60.0,0.010154643885728953,0.7831041013593061,0.06499046177866162,0.3181214231669982
-150.0,-330.0,0.05569190164804727,-0.7363280440583058,-0.47528682273627326,0.2897023233135323
-150.0,-320.0,0.0018052790828395615,-0.6113749642704229,-0.4550003014604307,0.29966602355108135
-150.0,-310.0,-0.0431359824526758,-0.5025619542095032,-0.4351720892643061,0.30797768218710064
-150.0,-300.0,-0.08170687111431674,-0.4048588593931255,-0.41561718770542827,0.3150989579224769
-150.0,-290.0,-0.11533824851605745,-0.31542548769944423,-0.39622915580090307,0.3212902987849209
-150.0,-280.0,-0.14490672926023196,-0.23247815974141273,-0.3769389149804385,0.32671402536984806
-150.0,-270.0,-0.1709811973303923,-0.15481539112918297,-0.3576976161220799,0.33147762431358935
-150.0,-260.0,-0.19394232770169162,-0.08158736573573089,-0.33846836847946726,0.33565482796892343
-150.0,-250.0,-0.2140467208829271,-0.012171722013428532,-0.31922182396574655,0.3392969600570891
-150.0,-240.0,-0.23146392085779643,0.053898624329628886,-0.29993365200974803,0.34243949011773656
-150.0,-230.0,-0.24629896150886577,0.11697988941606896,-0.2805830344741469,0.34510601380630807
-150.0,-220.0,-0.25860665828136975,0.17734597519251794,-0.26115176041473026,0.34731075139172896
-150.0,-210.0,-0.2684009426083831,0.2352074600108467,-0.24162370616606071,0.34906014470084823
-150.0,-200.0,-0.27566110692941015,0.29072455097737304,-0.22198458883445157,0.35035388155406444
-150.0,-190.0,-0.2803360874796943,0.34401607318618277,-0.20222193669318078,0.3511855468553044
-150.0,-180.0,-0.2823475143648362,0.3951657712226895,-0.1823252522393433,0.35154303064612147
-150.0,-170.0,-0.28159204335454047,0.4442267393292956,-0.16228636368033617,0.3514087878289524
-150.0,-160.0,-0.27794337247200707,0.4912245258438839,-0.14209997328093277,0.35076002850033833
-150.0,-150.0,-0.27125429772196097,0.5361592961379555,-0.12176441812774542,0.349568915205588
-150.0,-140.0,-0.2613591528302377,0.5790073439227763,-0.10128266033254157,0.3478028503562945
-150.0,-130.0,-0.24807699188892052,0.6197221898178551,-0.0806635178983685,0.3454249511547473
-150.0,-120.0,-0.23121589717275914,0.6582354845746141,-0.05992313154958368,0.3423948280936662
-150.0,-110.0,-0.21057881049074534,0.6944579331310661,-0.03908663295720314,0.338669802498051
-150.0,-100.0,-0.18597127314083495,0.7282804671121785,-0.018189931931616627,0.3342067120455888
-150.0,-90.0,-0.15721138768342224,0.7595759091245426,0.0027185283847802567,0.3289644503642013
-140.0,-330.0,2.220446049250313e-16,-0.6785852289080896,-0.475,0.28
-140.0,-320.0,-0.05109345482491956,-0.5600884641772985,-0.45524142252700767,0.2894481770811252
-140.0,-310.0,-0.09450663025370343,-0.4553345264197266,-0.4358255493182858,0.2974577122237955
-140.0,-300.0,-0.13225178030982465,-0.36037370235643484,-0.41661551758968407,0.3043953194506769
-140.0,-290.0,-0.16550067246478228,-0.27286282472171663,-0.3975278409072032,0.3104780438350793
-140.0,-280.0,-0.19499198859119682,-0.19128200530845674,-0.37850589395571166,0.3158453549457195
-140.0,-270.0,-0.22121346358683258,-0.11458377852712665,-0.35950809531929556,0.3205915304556443
-140.0,-260.0,-0.2444942411515223,-0.04201456188385011,-0.3405019229588266,0.32478214307646486
-140.0,-250.0,-0.2650559985495011,0.02698479343744098,-0.32146060092662865,0.3284632126310202
-140.0,-240.0,-0.2830430909211097,0.09283825001568569,-0.3023611473421048,0.33166660455639185
-140.0,-230.0,-0.2985411475769233,0.15587173907783725,-0.28318318034221357,0.3344133465806491
-140.0,-220.0,-0.3115889043933846,0.21633739595570134,-0.2639081830954729,0.3367157122785427
-140.0,-210.0,-0.32218587356065154,0.2744298424853493,-0.24451907359057296,0.33857853247128344
-140.0,-200.0,-0.3302973548292534,0.3302973548292536,-0.22499999999999998,0.34
-140.0,-190.0,-0.33585771356334315,0.3840496143014931,-0.20533632508700866,0.34097213023905976
-140.0,-180.0,-0.33877253796462536,0.4357630975547453,-0.1855147898767107,0.3414809844442292
-140.0,-170.0,-0.3389201215149995,0.4854847887972711,-0.1655238653588653,0.3415067349213779
-140.0,-160.0,-0.3361526379763744,0.5332346739601692,-0.14535431485262898,0.3410236401684241
-140.0,-150.0,-0.3302973548292536,0.5790073439227763,-0.12499999999999994,0.33999999999999997
-140.0,-140.0,-0.3211582501814103,0.6227729581729591,-0.10445896958646016,0.3383981732706827
-140.0,-130.0,-0.3085184468730151,0.6644777836147795,-0.08373487025439777,0.33617476333520213
-140.0,-120.0,-0.2921439447456222,0.7040445155132491,-0.06283870753310819,0.3332811078287645
-140.0,-110.0,-0.2717892020206132,0.741372602453938,-0.04179095825091804,0.32966424708856434
-140.0,-100.0,-0.24720516389913683,0.7763388292109963,-0.02062398331492909,0.32526858334647935
-130.0,-340.0,0.006288764870815866,-0.7592615241841559,-0.4950036582300767,0.2588365861674921
-130.0,-330.0,-0.05264103833231526,-0.6277763987106925,-0.47525626561390827,0.26973409498007894
-130.0,-320.0,-0.10178161153611698,-0.5142017417058655,-0.4559574264550387,0.27879710411067393
-130.0,-310.0,-0.14416164627631955,-0.4126437451283207,-0.4369190616296003,0.28657762226787614
-130.0,-300.0,-0.18141716201455083,-0.3198759483192468,-0.41803603666279343,0.29337837693201535
-130.0,-290.0,-0.21453560104997305,-0.23390960405233163,-0.399241057072715,0.29938533422240493
-130.0,-280.0,-0.24415361307042627,-0.15342074815660545,-0.3804866793170136,0.30472099839412453
-130.0,-270.0,-0.2706973625938618,-0.07747952769811906,-0.36173683910129756,0.3094696418665358
-130.0,-260.0,-0.294456257556333,-0.005407259154117661,-0.3429623836334697,0.3136906173484454
-130.0,-250.0,-0.3156247842302107,0.06330539884118203,-0.324138514392214,0.3174259338611268
-130.0,-240.0,-0.3343275743727778,0.12904821794948185,-0.3052432337496603,0.32070479923139633
-130.0,-230.0,-0.3506349882063946,0.1921231141945965,-0.2862563643280329,0.3235464323427111
-130.0,-220.0,-0.36457300252395597,0.2527650819958205,-0.2671589228967609,0.325961822790097
-130.0,-210.0,-0.37612950468253614,0.3111563715427239,-0.2479327354481736,0.32795481196833504
-130.0,-200.0,-0.38525822520180597,0.36743624708623224,-0.22856023675595058,0.32952271268315303
-130.0,-190.0,-0.391881076150121,0.42170774165833214,-0.20902443179857402,0.3306565996790073
-130.0,-180.0,-0.3958894093479923,0.4740422964922013,-0.18930901974206218,0.3313413572802217
-130.0,-170.0,-0.39714457674334236,0.5244828615268209,-0.16939869952127223,0.3315555467798748
-130.0,-160.0,-0.395478120567599,0.5730458452835547,-0.1492796922799734,0.3312711479631096
-130.0,-150.0,-0.39069192145950105,0.6197221898178551,-0.1289405310787552,0.33045323337066707
-130.0,-140.0,-0.3825586786208752,0.6644777836147795,-0.1083731818702774,0.3290596502935475
-130.0,-130.0,-0.3708231822672441,0.7072533987643523,-0.08757456944664282,0.32704081516874184
-130.0,-120.0,-0.35520496005289126,0.7479643419925548,-0.06654858300766668,0.3243397695313847
-120.0,-340.0,-0.04650324562092578,-0.7079948736637924,-0.49520000000000003,0.24859999999999988
-120.0,-330.0,-0.10278441217588141,-0.5828003075004872,-0.47597636873734506,0.2589816526389676
-120.0,-320.0,-0.15057511705969118,-0.4730686970665614,-0.45709328055024945,0.2677512518660014
-120.0,-310.0,-0.1923025965770755,-0.37406296907943637,-0.43841014821814533,0.27535711710312455
-120.0,-300.0,-0.22933971398682096,-0.2830637642840066,-0.4198439080735075,0.28205689648289783
-120.0,-290.0,-0.262538866396254,-0.19834321208154937,-0.4013391783531201,0.28801365231329296
-120.0,-280.0,-0.29245979347832307,-0.11872625799270953,-0.38285554514005565,0.2933370613398703
-120.0,-270.0,-0.319481483652428,-0.04337440756160005,-0.3643612963008331,0.2981037499897921
-120.0,-260.0,-0.34386269170012684,0.02833200304340111,-0.3458299966097434,0.30236834067888935
-120.0,-250.0,-0.3657769591252147,0.09686275244736553,-0.3272384633171036,0.30616986808936736
-120.0,-240.0,-0.38533384777854485,0.1625804103315185,-0.3085654947328331,0.3095356772010004
-120.0,-230.0,-0.4025921816464897,0.22576789839614952,-0.289791035350639,0.31248384891127523
-120.0,-220.0,-0.41756837334961716,0.28664686573599174,-0.27089561420366204,0.31502470729328624
-120.0,-210.0,-0.4302415650492408,0.3453902141265561,-0.25185997097824725,0.31716171745473387
-120.0,-200.0,-0.4405566064257034,0.4021307372501284,-0.23266482814894904,0.3188919530850849
-120.0,-190.0,-0.4484255066364742,0.4569670742053522,-0.2132907952846168,0.3202062407993568
-120.0,-180.0,-0.4537277851523991,0.5099677337208721,-0.19371841255826655,0.32108904782926684
-120.0,-170.0,-0.45631003725051533,0.5611736786463397,-0.17392835907411006,0.3215181579783441
-120.0,-160.0,-0.45598498999217285,0.6105997967528776,-0.15390187059403007,0.32146417254129334
-120.0,-150.0,-0.45253033952055044,0.6582354845746141,-0.1336214320689354,0.32088987658049745
-120.0,-140.0,-0.44568772728517847,0.7040445155132491,-0.11307183334770607,0.31974952776100946
